freq,siec,unit,geo\TIME_PERIOD	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 
M,RA120,GWH,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38.991 	12.712 	6.296 	10.899 	11.338 	65.212 	42.465 	39.272 	9.393 	18.934 	25.162 	15.252 	24.815 	51.844 	69.050 	73.976 	95.978 	47.727 	76.021 	57.463 	56.385 	55.327 	57.625 	70.941 	20.081 	15.970 	14.806 	7.482 	20.529 	65.187 	32.233 	31.935 	13.396 	21.861 	15.124 	23.879 	12.935 	8.819 	21.829 	37.816 	51.156 	53.938 	41.622 	29.940 	25.815 	28.272 	30.166 	32.642 	65.571 	55.045 	63.800 	64.736 	58.796 	55.401 	37.024 	33.024 	32.691 	28.950 	35.087 	66.693 	48.536 	28.138 	42.297 	31.180 	25.623 	53.612 	38.074 	43.410 	16.629 	44.561 	38.119 	27.605 	31.099 	40.884 	22.419 	29.578 	31.840 	83.678 	37.321 	38.092 	16.197 	25.060 	35.627 	28.872 	26.503 	: 
M,RA120,GWH,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.484 	41.582 	84.876 	27.292 	30.708 	16.052 	18.461 	19.395 	22.363 	29.046 	71.805 	83.396 	214.279 	132.759 	123.713 	112.418 	64.150 	53.140 	40.591 	43.526 	51.070 	75.636 	68.102 	96.118 	120.207 	69.238 	131.506 	85.127 	17.520 	53.907 	35.723 	37.726 	27.512 	65.685 	64.599 	101.728 	99.178 	146.135 	163.774 	71.816 	59.744 	49.521 	59.611 	65.982 	82.578 	79.378 	102.617 	94.075 	105.526 	134.382 	115.723 	74.331 	92.379 	81.979 	84.442 	97.124 	78.401 	86.604 	108.232 	104.489 	140.277 	146.106 	89.069 	83.444 	51.210 	55.409 	39.317 	23.717 	31.248 	88.654 	98.204 	155.282 	155.521 	73.808 	95.029 	94.677 	77.937 	70.494 	62.121 	73.538 	62.814 	57.018 	134.060 	156.871 	148.955 	: 
M,RA120,GWH,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA120,GWH,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.690 	16.690 	10.620 	12.210 	24.340 	38.650 	60.290 	49.680 	26.980 	29.710 	45.180 	47.030 	27.780 	26.090 	126.900 	95.510 	55.930 	48.670 	78.860 	59.510 	49.550 	24.390 	20.510 	22.400 	50.440 	53.600 	25.050 	22.500 	26.010 	44.323 	56.980 	57.374 	36.049 	23.881 	17.063 	21.701 	17.910 	21.613 	40.409 	62.621 	37.310 	52.060 	57.890 	42.330 	39.780 	32.690 	28.020 	37.950 	90.850 	84.600 	27.670 	39.410 	64.000 	67.986 	73.720 	68.130 	33.850 	50.790 	27.340 	97.830 	72.420 	29.130 	36.020 	41.580 	63.820 	79.360 	83.800 	68.170 	43.220 	47.730 	43.160 	39.900 	40.181 	37.196 	39.910 	37.460 	71.220 	81.600 	70.250 	66.630 	56.230 	61.630 	55.540 	59.180 	66.410 	51.210 
M,RA120,GWH,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	237.666 	215.254 	206.449 	152.543 	164.893 	163.584 	166.023 	154.077 	282.423 	68.565 	136.071 	340.374 	354.917 	296.637 	231.345 	276.399 	302.637 	372.337 	221.611 	165.682 	167.995 	199.529 	381.012 p	494.285 p	462.927 p	: 
M,RA120,GWH,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2005.932 	1387.562 	1721.988 	1535.021 	1807.266 	1791.385 	1837.410 	2080.121 	1839.410 	1444.357 	1841.311 	2007.012 	2346.098 	2342.307 	2652.792 	2271.773 	2505.237 	2165.780 	1895.309 	1674.463 	1516.606 	1603.166 	1771.229 	1878.914 	2168.850 	1829.084 	1956.989 	2100.991 	2135.578 	2573.195 	2308.529 	2187.238 	1776.691 	1764.519 	2370.608 	2699.160 	2352.409 	1978.874 	2434.053 	2095.162 	2319.124 	2595.553 	2476.101 	2212.885 	2191.348 	2142.324 	2060.390 	2270.299 	2619.300 	2668.908 	2014.160 	1655.023 	2373.565 	2647.614 	2482.086 	2670.130 	1858.589 	1773.511 	2194.467 	2299.622 	2534.770 	1904.471 	2230.027 	2244.888 	2366.715 	2409.506 	2032.545 	1970.195 	1977.447 	1826.486 	2099.191 	2794.969 	3275.678 	2136.188 	2399.191 	2319.614 	2869.431 	2955.304 	2404.805 	2630.905 	2220.586 	2390.552 	3337.136 	: 	: 	: 
M,RA120,GWH,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	360.248 e	312.334 e	429.870 e	288.918 e	392.363 e	351.472 e	268.437 e	240.667 e	211.142 e	186.221 e	267.827 e	364.186 e	510.885 e	502.109 e	498.444 e	486.518 e	535.206 e	527.327 e	367.859 e	271.962 e	210.150 e	203.470 e	273.773 e	356.647 e	514.063 e	521.413 e	532.971 e	465.201 e	573.557 e	595.251 e	453.440 e	386.477 e	266.041 e	392.162 e	669.088 e	810.506 e	651.259 e	648.319 e	757.401 e	524.858 e	688.242 e	654.927 e	473.717 e	378.327 e	345.504 e	529.640 e	463.156 e	587.659 e	753.988 e	710.854 e	612.512 e	415.608 e	645.839 e	640.378 e	579.405 e	452.990 e	351.986 e	312.220 e	412.606 e	546.359 e	609.709 e	451.854 e	472.475 e	523.514 e	515.681 e	414.751 e	357.203 e	275.629 e	250.525 e	311.282 e	393.007 e	523.299 e	656.222 e	369.644 e	476.830 e	472.532 e	556.028 e	594.921 e	411.218 e	369.208 e	328.028 e	369.417 e	686.925 e	762.815 e	807.548 e	: 
M,RA120,GWH,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	61.076 	83.882 	83.708 	30.140 	30.370 	21.849 	28.935 	36.855 	37.998 	15.898 	72.031 	151.648 	107.857 	62.709 	182.398 	57.554 	17.162 	6.409 	5.117 	12.620 	17.191 	26.645 	41.534 	46.792 	56.571 	75.728 	18.804 	28.468 	67.315 	25.751 	14.340 	10.775 	24.369 	24.962 	150.266 	135.162 	31.969 	43.762 	64.505 	34.115 	29.535 	43.966 	10.646 	22.229 	37.733 	85.573 	29.102 	107.514 	122.621 	89.664 	30.499 	31.426 	41.582 	11.940 	10.795 	12.529 	12.677 	24.733 	81.954 	133.446 	47.631 	38.730 	30.650 	38.691 	20.084 	13.482 	11.137 	6.632 	14.997 	30.742 	103.798 	179.245 	129.390 	33.799 	94.888 	61.554 	87.119 	20.571 	1.020 	2.830 	9.560 	60.339 	126.283 	115.976 	85.145 	: 
M,RA120,GWH,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA120,GWH,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.000 e	34.000 e	21.000 e	30.000 e	34.000 e	37.000 e	26.000 e	15.000 e	14.000 e	23.000 e	35.000 e	44.000 e	46.000 e	29.000 e	37.000 e	32.000 e	30.000 e	23.000 	18.000 	16.000 	12.000 	28.000 	25.000 	33.000 	21.000 e	21.000 e	21.000 e	32.000 e	28.000 e	35.000 e	42.000 e	27.000 e	35.000 e	48.000 e	35.000 e	43.000 e	14.000 e	27.000 e	35.000 e	34.000 e	40.000 e	26.000 e	26.000 e	20.000 e	34.000 e	47.000 e	26.000 e	36.000 e	28.000 e	37.000 e	46.000 e	68.000 e	62.000 e	46.000 e	29.000 e	34.000 e	37.000 e	34.000 e	45.000 e	51.000 e	23.000 e	34.000 e	49.000 e	64.000 e	45.000 	35.000 e	46.000 e	37.000 e	38.000 e	34.000 e	29.000 e	27.000 e	34.000 e	21.000 e	32.000 e	35.000 e	38.000 e	28.000 e	36.000 e	41.000 e	26.000 e	59.000 e	41.000 e	31.000 e	: 	: 
M,RA120,GWH,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: z	: 	: 
M,RA120,GWH,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA120,GWH,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
M,RA120,GWH,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
M,RA120,GWH,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA120,GWH,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 e	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 e	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
M,RA120,GWH,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	429.332 	414.525 	350.736 	259.601 	171.565 	13.104 	26.903 	39.824 	169.979 	131.669 	373.729 	475.584 	712.059 	708.110 	642.084 	168.865 	8.765 	14.107 	157.392 	85.547 	121.894 	67.623 	309.853 	494.619 	528.383 	287.859 	195.281 	109.042 	9.784 	5.393 	26.536 	8.603 	14.316 	113.783 	453.678 	342.169 	172.229 	295.532 	273.785 	103.074 	229.087 	9.211 	68.056 	83.784 	119.362 	232.275 	225.290 	436.677 	756.131 	519.166 	392.617 	359.444 	161.176 	165.042 	271.460 	423.982 	449.053 	315.291 	414.983 	628.958 	303.606 	238.723 	571.611 	340.804 	79.831 	81.454 	39.462 	93.489 	109.789 	28.399 	106.659 	384.405 	357.199 	296.791 	322.947 	195.569 	38.620 	25.572 	9.801 	70.451 	89.419 	210.980 	501.007 	352.936 	678.775 	: 
M,RA120,GWH,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	0.000 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	0.000 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	0.000 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	0.000 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: 
M,RA120,GWH,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	289.193 	273.069 	263.636 	262.234 	204.502 	139.504 	154.228 	152.213 	133.754 	131.000 	242.000 	324.000 	262.000 	268.000 	608.000 	405.000 	193.000 	148.000 	153.000 	165.000 	173.000 	213.000 	205.000 	327.000 	248.000 	233.000 	217.000 	268.000 	205.546 	96.589 	113.995 	170.793 	214.983 	200.888 	347.171 	649.243 	409.916 	310.272 	347.094 	312.466 	272.611 	205.828 	196.513 	176.169 	192.936 	273.506 	247.204 	380.658 	415.494 	641.204 	300.543 	220.877 	264.573 	135.746 	136.709 	207.808 	159.111 	287.823 	332.924 	344.712 	267.352 	215.134 	232.297 	254.953 	248.475 	174.746 	157.453 	132.305 	141.503 	169.658 	309.037 	507.031 	700.628 	326.024 	294.342 	334.855 	287.966 	269.413 	254.419 	279.628 	297.821 	514.293 	648.881 	590.814 	731.068 	: 
