MeasureItem;Month;Year;Category;Country;MeasureItemID;CreationDate;Representativity;ProvidedValue;ProvidedValueCode
Monthly Domestic Values;9;2021;Fossil Gas;IE;B04;12/04/2023 11:27;100;523.88102;
Monthly Domestic Values;10;2021;Fossil Gas;IE;B04;12/04/2023 11:27;100;537.684145;
Monthly Domestic Values;11;2021;Fossil Gas;IE;B04;12/04/2023 11:27;100;618.50906;
Monthly Domestic Values;12;2021;Fossil Gas;IE;B04;12/04/2023 11:27;100;673.20792;
Monthly Domestic Values;1;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;273.681715;
Monthly Domestic Values;2;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;91.44751;
Monthly Domestic Values;3;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;127.93152;
Monthly Domestic Values;4;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;235.12146;
Monthly Domestic Values;5;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;271.959025;
Monthly Domestic Values;6;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;254.1515;
Monthly Domestic Values;7;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;290.53054;
Monthly Domestic Values;8;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;278.462835;
Monthly Domestic Values;9;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;351.60306;
Monthly Domestic Values;10;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;305.896935;
Monthly Domestic Values;11;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;397.339355;
Monthly Domestic Values;12;2021;Fossil Hard coal;IE;B05;12/04/2023 11:27;100;364.393215;
Monthly Domestic Values;1;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;291.618955;
Monthly Domestic Values;2;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;196.45378;
Monthly Domestic Values;3;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;252.59648;
Monthly Domestic Values;4;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;290.209845;
Monthly Domestic Values;5;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;310.298385;
Monthly Domestic Values;6;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;314.81477;
Monthly Domestic Values;7;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;343.803115;
Monthly Domestic Values;8;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;275.958005;
Monthly Domestic Values;9;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;205.858995;
Monthly Domestic Values;10;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;236.717765;
Monthly Domestic Values;11;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;237.28099;
Monthly Domestic Values;12;2021;Fossil Oil;IE;B06;12/04/2023 11:27;100;217.840745;
Monthly Domestic Values;1;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;58.24941;
Monthly Domestic Values;2;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;50.0515;
Monthly Domestic Values;3;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;63.844245;
Monthly Domestic Values;4;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;63.512745;
Monthly Domestic Values;5;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;72.79512;
Monthly Domestic Values;6;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;67.51867;
Monthly Domestic Values;7;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;1.30438;
Monthly Domestic Values;8;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;48.55998;
Monthly Domestic Values;9;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;64.38909;
Monthly Domestic Values;10;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;54.31831;
Monthly Domestic Values;11;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;57.67634;
Monthly Domestic Values;12;2021;Fossil Peat;IE;B08;12/04/2023 11:27;100;67.92804;
Monthly Domestic Values;1;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;24.27117;
Monthly Domestic Values;2;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;24.4386;
Monthly Domestic Values;3;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;17.85401;
Monthly Domestic Values;4;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;24.58657;
Monthly Domestic Values;5;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;23.959985;
Monthly Domestic Values;6;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;22.886;
Monthly Domestic Values;7;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;23.38481;
Monthly Domestic Values;8;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;26.65017;
Monthly Domestic Values;9;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;21.368175;
Monthly Domestic Values;10;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;24.31802;
Monthly Domestic Values;11;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;24.07856;
Monthly Domestic Values;12;2021;Hydro Pumped Storage;IE;B10;12/04/2023 11:27;100;26.164435;
Monthly Domestic Values;1;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;121.91532;
Monthly Domestic Values;2;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;117.34265;
Monthly Domestic Values;3;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;81.47596;
Monthly Domestic Values;4;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;40.774185;
Monthly Domestic Values;5;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;35.32529;
Monthly Domestic Values;6;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;12.901065;
Monthly Domestic Values;7;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;8.618905;
Monthly Domestic Values;8;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;32.086955;
Monthly Domestic Values;9;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;15.42175;
Monthly Domestic Values;10;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;62.75135;
Monthly Domestic Values;11;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;64.674155;
Monthly Domestic Values;12;2021;Hydro Run-of-river and poundage;IE;B11;12/04/2023 11:27;100;88.29897;
Monthly Domestic Values;1;2021;Other;IE;B20;12/04/2023 11:27;100;2.78095;
Monthly Domestic Values;2;2021;Other;IE;B20;12/04/2023 11:27;100;1.30494;
Monthly Domestic Values;3;2021;Other;IE;B20;12/04/2023 11:27;100;2.38013;
Monthly Domestic Values;4;2021;Other;IE;B20;12/04/2023 11:27;100;1.55398;
Monthly Domestic Values;5;2021;Other;IE;B20;12/04/2023 11:27;100;2.90943;
Monthly Domestic Values;6;2021;Other;IE;B20;12/04/2023 11:27;100;1.64793;
Monthly Domestic Values;7;2021;Other;IE;B20;12/04/2023 11:27;100;9.9804;
Monthly Domestic Values;8;2021;Other;IE;B20;12/04/2023 11:27;100;2.579215;
Monthly Domestic Values;9;2021;Other;IE;B20;12/04/2023 11:27;100;22.225655;
Monthly Domestic Values;10;2021;Other;IE;B20;12/04/2023 11:27;100;13.273415;
Monthly Domestic Values;11;2021;Other;IE;B20;12/04/2023 11:27;100;9.51105;
Monthly Domestic Values;12;2021;Other;IE;B20;12/04/2023 11:27;100;20.94942;
Monthly Domestic Values;1;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;923.96201;
Monthly Domestic Values;2;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;1323.91745;
Monthly Domestic Values;3;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;944.92241;
Monthly Domestic Values;4;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;633.20589;
Monthly Domestic Values;5;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;724.25342;
Monthly Domestic Values;6;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;578.07555;
Monthly Domestic Values;7;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;293.7797;
Monthly Domestic Values;8;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;532.207345;
Monthly Domestic Values;9;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;485.583465;
Monthly Domestic Values;10;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;914.941305;
Monthly Domestic Values;11;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;898.04657;
Monthly Domestic Values;12;2021;Wind Onshore;IE;B19;12/04/2023 11:27;100;1181.31935;
Monthly Domestic Values;1;2021;Biomass;IT;B01;12/04/2023 11:27;100;532.829;
Monthly Domestic Values;2;2021;Biomass;IT;B01;12/04/2023 11:27;100;470.615;
Monthly Domestic Values;3;2021;Biomass;IT;B01;12/04/2023 11:27;100;516.419;
Monthly Domestic Values;4;2021;Biomass;IT;B01;12/04/2023 11:27;100;503.316;
Monthly Domestic Values;5;2021;Biomass;IT;B01;12/04/2023 11:27;100;488.975;
Monthly Domestic Values;6;2021;Biomass;IT;B01;12/04/2023 11:27;100;484.529;
Monthly Domestic Values;7;2021;Biomass;IT;B01;12/04/2023 11:27;100;516.27;
Monthly Domestic Values;8;2021;Biomass;IT;B01;12/04/2023 11:27;100;507.671;
Monthly Domestic Values;9;2021;Biomass;IT;B01;12/04/2023 11:27;100;486.55;
Monthly Domestic Values;10;2021;Biomass;IT;B01;12/04/2023 11:27;100;484.672;
Monthly Domestic Values;11;2021;Biomass;IT;B01;12/04/2023 11:27;100;509.538;
Monthly Domestic Values;12;2021;Biomass;IT;B01;12/04/2023 11:27;100;558.369;
Monthly Domestic Values;1;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;346.878;
Monthly Domestic Values;2;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;180.1;
Monthly Domestic Values;3;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;171.503;
Monthly Domestic Values;4;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;279.528;
Monthly Domestic Values;5;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;331.764;
Monthly Domestic Values;6;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;321.659;
Monthly Domestic Values;7;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;338.072;
Monthly Domestic Values;8;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;417.356;
Monthly Domestic Values;9;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;335.292;
Monthly Domestic Values;10;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;357.075;
Monthly Domestic Values;11;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;373.77;
Monthly Domestic Values;12;2021;Fossil Coal-derived gas;IT;B03;12/04/2023 11:27;100;385.029;
Monthly Domestic Values;1;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;10621.23;
Monthly Domestic Values;2;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;8524.317;
Monthly Domestic Values;3;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;9491.729;
Monthly Domestic Values;4;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;9036.783;
Monthly Domestic Values;5;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;6445.265;
Monthly Domestic Values;6;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;8649.714;
Monthly Domestic Values;7;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;10619.588;
Monthly Domestic Values;8;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;8411.453;
Monthly Domestic Values;9;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;10525.726;
Monthly Domestic Values;10;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;9783.381;
Monthly Domestic Values;11;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;12586;
Monthly Domestic Values;12;2021;Fossil Gas;IT;B04;12/04/2023 11:27;100;12030.216;
Monthly Domestic Values;1;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1118.396;
Monthly Domestic Values;2;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1067.339;
Monthly Domestic Values;3;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;798.898;
Monthly Domestic Values;4;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;811.404;
Monthly Domestic Values;5;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;644.199;
Monthly Domestic Values;6;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1019.639;
Monthly Domestic Values;7;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1117.199;
Monthly Domestic Values;8;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;980.219;
Monthly Domestic Values;9;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1383.64;
Monthly Domestic Values;10;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1129.385;
Monthly Domestic Values;11;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1488.14;
Monthly Domestic Values;12;2021;Fossil Hard coal;IT;B05;12/04/2023 11:27;100;1592.842;
Monthly Domestic Values;1;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;87.464;
Monthly Domestic Values;2;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;80.653;
Monthly Domestic Values;3;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;63.089;
Monthly Domestic Values;4;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;76.527;
Monthly Domestic Values;5;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;75.042;
Monthly Domestic Values;6;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;146.494;
Monthly Domestic Values;7;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;189.462;
Monthly Domestic Values;8;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;209.634;
Monthly Domestic Values;9;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;164.452;
Monthly Domestic Values;10;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;217.274;
Monthly Domestic Values;11;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;178.798;
Monthly Domestic Values;12;2021;Fossil Oil;IT;B06;12/04/2023 11:27;100;216.276;
Monthly Domestic Values;1;2021;Geothermal;IT;B09;12/04/2023 11:27;100;466.134;
Monthly Domestic Values;2;2021;Geothermal;IT;B09;12/04/2023 11:27;100;426.586;
Monthly Domestic Values;3;2021;Geothermal;IT;B09;12/04/2023 11:27;100;474.773;
Monthly Domestic Values;4;2021;Geothermal;IT;B09;12/04/2023 11:27;100;458.818;
Monthly Domestic Values;5;2021;Geothermal;IT;B09;12/04/2023 11:27;100;464.372;
Monthly Domestic Values;6;2021;Geothermal;IT;B09;12/04/2023 11:27;100;455.631;
Monthly Domestic Values;7;2021;Geothermal;IT;B09;12/04/2023 11:27;100;470.643;
Monthly Domestic Values;8;2021;Geothermal;IT;B09;12/04/2023 11:27;100;463.672;
Monthly Domestic Values;9;2021;Geothermal;IT;B09;12/04/2023 11:27;100;458.473;
Monthly Domestic Values;10;2021;Geothermal;IT;B09;12/04/2023 11:27;100;471.996;
Monthly Domestic Values;11;2021;Geothermal;IT;B09;12/04/2023 11:27;100;449.201;
Monthly Domestic Values;12;2021;Geothermal;IT;B09;12/04/2023 11:27;100;468.57;
Monthly Domestic Values;1;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;281.475;
Monthly Domestic Values;2;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;325.056;
Monthly Domestic Values;3;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;282.014;
Monthly Domestic Values;4;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;314.627;
Monthly Domestic Values;5;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;373.658;
Monthly Domestic Values;6;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;473.554;
Monthly Domestic Values;7;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;401.843;
Monthly Domestic Values;8;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;390.299;
Monthly Domestic Values;9;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;355.288;
Monthly Domestic Values;10;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;316.403;
Monthly Domestic Values;11;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;314.194;
Monthly Domestic Values;12;2021;Hydro Pumped Storage;IT;B10;12/04/2023 11:27;100;377.874;
Monthly Domestic Values;1;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2786.029;
Monthly Domestic Values;2;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2611.764;
Monthly Domestic Values;3;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2371.732;
Monthly Domestic Values;4;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2423.105;
Monthly Domestic Values;5;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;3654.159;
Monthly Domestic Values;6;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;4359.048;
Monthly Domestic Values;7;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;4018.735;
Monthly Domestic Values;8;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;3636.759;
Monthly Domestic Values;9;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2274.036;
Monthly Domestic Values;10;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2398.385;
Monthly Domestic Values;11;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2237.34;
Monthly Domestic Values;12;2021;Hydro Run-of-river and poundage;IT;B11;12/04/2023 11:27;100;2224.141;
Monthly Domestic Values;1;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;620.493;
Monthly Domestic Values;2;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;528.223;
Monthly Domestic Values;3;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;486.101;
Monthly Domestic Values;4;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;409.433;
Monthly Domestic Values;5;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;480.373;
Monthly Domestic Values;6;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;627.771;
Monthly Domestic Values;7;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;680.787;
Monthly Domestic Values;8;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;662.243;
Monthly Domestic Values;9;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;431.471;
Monthly Domestic Values;10;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;302.066;
Monthly Domestic Values;11;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;347.887;
Monthly Domestic Values;12;2021;Hydro Water Reservoir;IT;B12;12/04/2023 11:27;100;393.326;
Monthly Domestic Values;1;2021;Other;IT;B20;12/04/2023 11:27;100;1556.832;
Monthly Domestic Values;2;2021;Other;IT;B20;12/04/2023 11:27;100;1390.224;
Monthly Domestic Values;3;2021;Other;IT;B20;12/04/2023 11:27;100;1578.687;
Monthly Domestic Values;4;2021;Other;IT;B20;12/04/2023 11:27;100;1486.763;
Monthly Domestic Values;5;2021;Other;IT;B20;12/04/2023 11:27;100;1423.737;
Monthly Domestic Values;6;2021;Other;IT;B20;12/04/2023 11:27;100;1403.272;
Monthly Domestic Values;7;2021;Other;IT;B20;12/04/2023 11:27;100;1418.281;
Monthly Domestic Values;8;2021;Other;IT;B20;12/04/2023 11:27;100;1437.275;
Monthly Domestic Values;9;2021;Other;IT;B20;12/04/2023 11:27;100;1352.705;
Monthly Domestic Values;10;2021;Other;IT;B20;12/04/2023 11:27;100;1445.705;
Monthly Domestic Values;11;2021;Other;IT;B20;12/04/2023 11:27;100;1496.81;
Monthly Domestic Values;12;2021;Other;IT;B20;12/04/2023 11:27;100;1591.637;
Monthly Domestic Values;1;2021;Solar;IT;B16;12/04/2023 11:27;100;708.054;
Monthly Domestic Values;2;2021;Solar;IT;B16;12/04/2023 11:27;100;1171.588;
Monthly Domestic Values;3;2021;Solar;IT;B16;12/04/2023 11:27;100;1971.061;
Monthly Domestic Values;4;2021;Solar;IT;B16;12/04/2023 11:27;100;1982.463;
Monthly Domestic Values;5;2021;Solar;IT;B16;12/04/2023 11:27;100;2444.503;
Monthly Domestic Values;6;2021;Solar;IT;B16;12/04/2023 11:27;100;2437.416;
Monthly Domestic Values;7;2021;Solar;IT;B16;12/04/2023 11:27;100;2345.382;
Monthly Domestic Values;8;2021;Solar;IT;B16;12/04/2023 11:27;100;2402.33;
Monthly Domestic Values;9;2021;Solar;IT;B16;12/04/2023 11:27;100;1877.667;
Monthly Domestic Values;10;2021;Solar;IT;B16;12/04/2023 11:27;100;1412.112;
Monthly Domestic Values;11;2021;Solar;IT;B16;12/04/2023 11:27;100;709.264;
Monthly Domestic Values;12;2021;Solar;IT;B16;12/04/2023 11:27;100;682.077;
Monthly Domestic Values;1;2021;Waste;IT;B17;12/04/2023 11:27;100;26.943;
Monthly Domestic Values;2;2021;Waste;IT;B17;12/04/2023 11:27;100;24.321;
Monthly Domestic Values;3;2021;Waste;IT;B17;12/04/2023 11:27;100;27.089;
Monthly Domestic Values;4;2021;Waste;IT;B17;12/04/2023 11:27;100;25.663;
Monthly Domestic Values;5;2021;Waste;IT;B17;12/04/2023 11:27;100;21.978;
Monthly Domestic Values;6;2021;Waste;IT;B17;12/04/2023 11:27;100;25.369;
Monthly Domestic Values;7;2021;Waste;IT;B17;12/04/2023 11:27;100;23.78;
Monthly Domestic Values;8;2021;Waste;IT;B17;12/04/2023 11:27;100;28.623;
Monthly Domestic Values;9;2021;Waste;IT;B17;12/04/2023 11:27;100;23.565;
Monthly Domestic Values;10;2021;Waste;IT;B17;12/04/2023 11:27;100;16.521;
Monthly Domestic Values;11;2021;Waste;IT;B17;12/04/2023 11:27;100;25.806;
Monthly Domestic Values;12;2021;Waste;IT;B17;12/04/2023 11:27;100;25.135;
Monthly Domestic Values;1;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;2663.14;
Monthly Domestic Values;2;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1712.736;
Monthly Domestic Values;3;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1849.327;
Monthly Domestic Values;4;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1562.467;
Monthly Domestic Values;5;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1971.191;
Monthly Domestic Values;6;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;964.89;
Monthly Domestic Values;7;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1411.16;
Monthly Domestic Values;8;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1422.315;
Monthly Domestic Values;9;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;989.548;
Monthly Domestic Values;10;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1668.24;
Monthly Domestic Values;11;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;1720.674;
Monthly Domestic Values;12;2021;Wind Onshore;IT;B19;12/04/2023 11:27;100;2816.045;
Monthly Domestic Values;1;2021;Biomass;LT;B01;12/04/2023 11:27;100;41.02341;
Monthly Domestic Values;2;2021;Biomass;LT;B01;12/04/2023 11:27;100;34.49032;
Monthly Domestic Values;3;2021;Biomass;LT;B01;12/04/2023 11:27;100;38.22675;
Monthly Domestic Values;4;2021;Biomass;LT;B01;12/04/2023 11:27;100;33.98676;
Monthly Domestic Values;5;2021;Biomass;LT;B01;12/04/2023 11:27;100;25.25568;
Monthly Domestic Values;6;2021;Biomass;LT;B01;12/04/2023 11:27;100;24.29029;
Monthly Domestic Values;7;2021;Biomass;LT;B01;12/04/2023 11:27;100;30.2487;
Monthly Domestic Values;8;2021;Biomass;LT;B01;12/04/2023 11:27;100;28.73154;
Monthly Domestic Values;9;2021;Biomass;LT;B01;12/04/2023 11:27;100;31.09063;
Monthly Domestic Values;10;2021;Biomass;LT;B01;12/04/2023 11:27;100;36.45584;
Monthly Domestic Values;11;2021;Biomass;LT;B01;12/04/2023 11:27;100;38.37683;
Monthly Domestic Values;12;2021;Biomass;LT;B01;12/04/2023 11:27;100;39.89568;
