,REF_AREA,Reference area,Measure,Unit of measure,Economic activity,Adjustment,Transformation,TIME_PERIOD,OBS_VALUE,Observation status,UNIT_MULT,DECIMALS
253,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-04,85.30710892574382,Normal value,0,1
254,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-05,84.9070755896325,Normal value,0,1
255,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-06,85.40711725977167,Normal value,0,1
256,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-07,86.6072172681057,Normal value,0,1
257,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-08,88.70739228269024,Normal value,0,1
258,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-09,89.4074506208851,Normal value,0,1
259,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-10,89.20743395282942,Normal value,0,1
260,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-11,89.00741728477375,Normal value,0,1
261,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2013-12,89.50745895491293,Normal value,0,1
262,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-01,90.10750895907992,Normal value,0,1
263,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-02,91.30760896741396,Normal value,0,1
264,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-03,92.2076839736645,Normal value,0,1
265,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-04,92.90774231185934,Normal value,0,1
266,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-05,92.40770064172015,Normal value,0,1
267,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-06,95.70797566463874,Normal value,0,1
268,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-07,97.20810067505629,Normal value,0,1
269,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-08,91.70764230352532,Normal value,0,1
270,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-09,93.80781731810984,Normal value,0,1
271,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-10,91.50762563546964,Normal value,0,1
272,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-11,95.20793399449956,Normal value,0,1
273,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2014-12,94.00783398616554,Normal value,0,1
274,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2015-01,97.6081340111676,Normal value,0,1
275,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2015-02,96.4080340028336,Normal value,0,1
276,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2015-03,99.40828402366868,Normal value,0,1
277,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2015-04,99.00825068755732,Normal value,0,1
278,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2015-05,98.20818401533464,Normal value,0,1
279,HUN,Hungary,Production volume,Index,Industry (except construction),Calendar and seasonally adjusted,Not applicable,2015-06,100.10834236186348,Normal value,0,1
