country,date,Electricity import (GWh),Electricity export (GWh),Electricity available (GWh),Electricity generated from natural gas GWh,Total electricity generated GWh,Fraction of electricity generated by gas,Gas consumed Mm3,Gas exported Mm3,Gas produced Mm3,Gas from other sources Mm3,Gas imported Mm3,"Gas price for households, no tax €/kWh","Gas price for industries, no tax €/kWh","Electricity price for households, no tax €/kWh","Electricity price for industries, no tax €/kWh",Population,Total Gas Stocks (TJ/GCV),Average Temperature (°C)
HU,2013-09 ,1404.000,525.000,3168.000,,,,,,,,,0.0331,0.0383,0.1019,0.0895,9908798,105093.0,
HU,2013-10 ,1699.000,484.000,3413.000,,,,,,,,,0.0331,0.0383,0.1019,0.0895,9908798,106320.0,
HU,2013-11 ,1560.000,386.000,3399.000,,,,,,,,,0.0331,0.0383,0.1019,0.0895,9908798,100489.0,
HU,2013-12 ,1794.000,732.000,3450.000,,,,,,,,,0.0331,0.0383,0.1019,0.0895,9908798,80950.0,
HU,2014-01 ,1618.000,497.000,3574.000,,,,1238.000,220.000,163.000,,856.000,0.0288,0.0317,0.0946,0.0811,9877365,68989.0,
HU,2014-02 ,1362.000,387.000,3284.000,,,,1030.000,119.000,142.000,,644.000,0.0288,0.0317,0.0946,0.0811,9877365,54694.0,
HU,2014-03 ,1487.000,489.000,3400.000,,,,816.000,108.000,153.000,,637.000,0.0288,0.0317,0.0946,0.0811,9877365,49622.0,
HU,2014-04 ,1597.000,202.000,3222.000,,,,593.000,158.000,150.000,,853.000,0.0288,0.0317,0.0946,0.0811,9877365,59289.0,
HU,2014-05 ,1598.000,307.000,3264.000,,,,445.000,214.000,130.000,,951.000,0.0288,0.0317,0.0946,0.0811,9877365,75467.0,
HU,2014-06 ,1770.000,439.000,3225.000,,,,358.000,344.000,146.000,,861.000,0.0288,0.0317,0.0946,0.0811,9877365,87041.0,
HU,2014-07 ,1738.000,669.000,3405.000,,,,393.000,225.000,166.000,,952.000,0.0276,0.0272,0.0902,0.0799,9877365,106132.0,
HU,2014-08 ,1665.000,633.000,3144.000,,,,339.000,228.000,155.000,,937.000,0.0276,0.0272,0.0902,0.0799,9877365,126324.0,
HU,2014-09 ,1410.000,420.000,3299.000,,,,430.000,142.000,154.000,,920.000,0.0276,0.0272,0.0902,0.0799,9877365,145602.0,
HU,2014-10 ,1667.000,433.000,3491.000,,,,690.000,116.000,168.000,,1162.000,0.0276,0.0272,0.0902,0.0799,9877365,165803.0,
HU,2014-11 ,1554.000,505.000,3524.000,,,,967.000,169.000,165.000,,960.000,0.0276,0.0272,0.0902,0.0799,9877365,165436.0,
HU,2014-12 ,1613.000,708.000,3523.000,,,,1202.000,259.000,162.000,,770.000,0.0276,0.0272,0.0902,0.0799,9877365,145043.0,
HU,2015-01 ,1714.000,696.000,3719.000,,,,1327.000,331.000,161.000,,618.000,0.0278,0.0263,0.0887,0.0763,9855571,111278.0,
HU,2015-02 ,1458.000,489.000,3396.000,,,,1173.000,331.000,147.000,,504.000,0.0278,0.0263,0.0887,0.0763,9855571,78568.0,
HU,2015-03 ,1629.000,569.000,3580.000,,,,980.000,328.000,156.000,,612.000,0.0278,0.0263,0.0887,0.0763,9855571,57697.0,
HU,2015-04 ,1719.000,296.000,3295.000,,,,669.000,139.000,141.000,,579.000,0.0278,0.0263,0.0887,0.0763,9855571,54373.0,
HU,2015-05 ,1663.000,351.000,3271.000,,,,407.000,56.000,146.000,,476.000,0.0278,0.0263,0.0887,0.0763,9855571,60583.0,
HU,2015-06 ,1646.000,367.000,3316.000,,,,351.000,131.000,135.000,,599.000,0.0278,0.0263,0.0887,0.0763,9855571,70353.0,
HU,2015-07 ,1934.000,513.000,3545.000,,,,386.000,113.000,147.000,,658.000,0.0277,0.0275,0.0902,0.0767,9855571,82335.0,
HU,2015-08 ,1714.000,522.000,3382.000,,,,368.000,110.000,146.000,,735.000,0.0277,0.0275,0.0902,0.0767,9855571,98069.0,
HU,2015-09 ,1549.000,609.000,3365.000,,,,389.000,122.000,132.000,,964.000,0.0277,0.0275,0.0902,0.0767,9855571,120824.0,
HU,2015-10 ,1517.000,443.000,3577.000,,,,746.000,214.000,144.000,,1037.000,0.0277,0.0275,0.0902,0.0767,9855571,126910.0,
HU,2015-11 ,1609.000,521.000,3557.000,,,,1010.000,235.000,150.000,,873.000,0.0277,0.0275,0.0902,0.0767,9855571,117113.0,
HU,2015-12 ,1784.000,871.000,3583.000,,,,1211.000,286.000,153.000,,982.000,0.0277,0.0275,0.0902,0.0767,9855571,103024.0,
HU,2016-01 ,1708.000,723.000,3775.000,,,,1522.000,287.000,152.000,,809.000,0.0271,0.0253,0.0877,0.0687,9830485,70228.0,
HU,2016-02 ,1427.000,466.000,3469.000,,,,1071.000,184.000,151.000,,747.000,0.0271,0.0253,0.0877,0.0687,9830485,56382.0,
HU,2016-03 ,1513.000,501.000,3544.000,,,,1003.000,179.000,164.000,,751.000,0.0271,0.0253,0.0877,0.0687,9830485,46058.0,
HU,2016-04 ,1622.000,520.000,3344.000,,,,595.000,165.000,153.000,,713.000,0.0271,0.0253,0.0877,0.0687,9830485,50154.0,
HU,2016-05 ,1415.000,357.000,3396.000,,,,484.000,127.000,145.000,,849.000,0.0271,0.0253,0.0877,0.0687,9830485,65000.0,
HU,2016-06 ,1391.000,181.000,3415.000,,,,382.000,82.000,150.000,,794.000,0.0271,0.0253,0.0877,0.0687,9830485,83738.0,
HU,2016-07 ,1500.000,634.000,3472.000,,,,388.000,167.000,150.000,,944.000,0.0283,0.0237,0.0886,0.0672,9830485,104702.0,
HU,2016-08 ,1386.000,323.000,3361.000,,,,388.000,234.000,153.000,,1030.000,0.0283,0.0237,0.0886,0.0672,9830485,126402.0,
HU,2016-09 ,1249.000,429.000,3364.000,,,,429.000,333.000,153.000,,1038.000,0.0283,0.0237,0.0886,0.0672,9830485,142982.0,
HU,2016-10 ,1438.000,381.000,3603.000,,,,840.000,315.000,157.000,,839.000,0.0283,0.0237,0.0886,0.0672,9830485,136811.0,
HU,2016-11 ,1510.000,207.000,3663.000,,,,1130.000,387.000,154.000,,961.000,0.0283,0.0237,0.0886,0.0672,9830485,121217.0,
HU,2016-12 ,1793.000,518.000,3798.000,,,,1485.000,542.000,159.000,,1073.000,0.0283,0.0237,0.0886,0.0672,9830485,90671.0,
HU,2017-01 ,1916.803,847.764,3680.027,975.348,3029.1710000000003,0.3219851239827662,1897.000,452.000,157.000,,1357.000,0.0277,0.0226,0.0886,0.0593,9797561,61827.0,
HU,2017-02 ,1823.810,396.684,3237.214,580.540,2130.761,0.2724566481177382,1234.000,386.000,139.000,,1236.000,0.0277,0.0226,0.0886,0.0593,9797561,52279.0,
HU,2017-03 ,1644.062,567.682,3285.658,416.647,2560.4970000000003,0.16272114359048262,895.000,289.000,153.000,,1037.000,0.0277,0.0226,0.0886,0.0593,9797561,52507.0,
HU,2017-04 ,1766.949,750.139,3145.458,472.913,2373.917,0.1992121038772628,756.000,301.000,150.000,,1033.000,0.0277,0.0226,0.0886,0.0593,9797561,57424.0,
HU,2017-05 ,1737.879,630.780,3257.216,449.365,2389.421,0.1880643888205553,492.000,315.000,152.000,,1052.000,0.0277,0.0226,0.0886,0.0593,9797561,72848.0,
HU,2017-06 ,1641.250,505.933,3291.767,576.046,2377.597,0.24228075657901654,432.000,375.000,151.000,,1124.000,0.0277,0.0226,0.0886,0.0593,9797561,91026.0,
HU,2017-07 ,1568.720,591.806,3260.706,600.922,2550.693,0.23559166077611063,435.000,494.000,153.000,,1388.000,0.0287,0.0219,0.0893,0.061,9797561,114772.0,
HU,2017-08 ,1636.270,447.144,3358.131,669.406,2437.348,0.2746452291589055,443.000,579.000,157.000,,1810.000,0.0287,0.0219,0.0893,0.061,9797561,151347.0,
HU,2017-09 ,1594.327,499.473,3218.732,554.929,2387.878,0.2323942010437719,520.000,634.000,138.000,,1751.000,0.0287,0.0219,0.0893,0.061,9797561,179900.0,
HU,2017-10 ,1470.033,546.194,3210.154,570.232,2732.602,0.2086772973158916,802.000,645.000,157.000,,1387.000,0.0287,0.0219,0.0893,0.061,9797561,183665.0,
HU,2017-11 ,1527.510,546.987,3267.984,987.971,2762.297,0.3576628436406368,1167.000,768.000,153.000,,1327.000,0.0287,0.0219,0.0893,0.061,9797561,166055.0,
HU,2017-12 ,1474.948,595.736,3458.173,784.849,2926.045,0.2682286157594979,1377.000,541.000,158.000,,1124.000,0.0287,0.0219,0.0893,0.061,9797561,141395.0,
HU,2018-01 ,1562.745,380.918,3571.442,765.426,2754.7250000000004,0.2778593144506257,1370.000,518.000,172.000,,1006.000,0.0282,0.0232,0.0885,0.0665,9778371,113854.0,
HU,2018-02 ,1414.323,212.069,3377.766,714.728,2493.8959999999997,0.28659094044017874,1401.000,473.000,158.000,,825.000,0.0282,0.0232,0.0885,0.0665,9778371,79350.0,
HU,2018-03 ,1799.132,199.003,3593.599,559.046,2325.99,0.24034755093530072,1304.000,513.000,163.000,,1014.000,0.0282,0.0232,0.0885,0.0665,9778371,54564.0,
HU,2018-04 ,1333.725,227.865,3185.476,386.408,2331.252,0.16575127871203973,569.000,368.000,153.000,,1132.000,0.0282,0.0232,0.0885,0.0665,9778371,68002.0,
HU,2018-05 ,1647.706,165.602,3309.029,421.162,2063.759,0.20407518513547365,427.000,370.000,148.000,,1220.000,0.0282,0.0232,0.0885,0.0665,9778371,90061.0,
HU,2018-06 ,1717.777,157.762,3342.415,401.749,2005.0169999999998,0.20037186717120106,403.000,677.000,151.000,,1732.000,0.0282,0.0232,0.0885,0.0665,9778371,121167.0,
HU,2018-07 ,1337.881,462.964,3335.544,547.559,2699.1440000000002,0.20286394501367838,423.000,701.000,160.000,,1476.000,0.0273,0.0266,0.0880,0.0675,9778371,140920.0,
HU,2018-08 ,1567.045,339.076,3413.528,503.509,2434.163,0.2068509791661446,379.000,755.000,164.000,,1460.000,0.0273,0.0266,0.0880,0.0675,9778371,159757.0,
HU,2018-09 ,1328.023,418.096,3254.007,510.531,2571.073,0.19856729077704136,486.000,673.000,154.000,,1506.000,0.0273,0.0266,0.0880,0.0675,9778371,179118.0,
HU,2018-10 ,1507.078,509.110,3381.048,582.853,2646.017,0.22027560669489274,726.000,714.000,157.000,,1203.000,0.0273,0.0266,0.0880,0.0675,9778371,175994.0,
HU,2018-11 ,1501.502,361.636,3436.313,801.665,2584.966,0.31012593589238696,1056.000,711.000,152.000,,1194.000,0.0273,0.0266,0.0880,0.0675,9778371,159704.0,
HU,2018-12 ,1896.358,830.969,3540.843,842.293,2839.877,0.2965948877363351,1506.000,706.000,157.000,,1149.000,0.0273,0.0266,0.0880,0.0675,9778371,124752.0,
HU,2019-01 ,1969.152,997.294,3768.568,1069.171,3182.533,0.3359496979292909,1673.000,651.000,162.000,,1197.000,0.0272,0.0257,0.0882,0.0795,9772756,87442.0,
HU,2019-02 ,1730.541,363.288,3344.633,611.581,2285.1349999999998,0.26763451612267986,1220.000,593.000,140.000,,1207.000,0.0272,0.0257,0.0882,0.0795,9772756,69426.0,
HU,2019-03 ,1847.545,478.942,3472.860,546.160,2401.0739999999996,0.22746487613459646,989.000,596.000,146.000,,1300.000,0.0272,0.0257,0.0882,0.0795,9772756,64041.0,
HU,2019-04 ,1707.069,703.757,3257.101,505.941,2503.952,0.20205698831287497,709.000,794.000,146.000,,1922.000,0.0272,0.0257,0.0882,0.0795,9772756,85918.0,
HU,2019-05 ,1833.581,448.041,3406.958,437.887,2261.4089999999997,0.19363458799359162,639.000,767.000,148.000,,2128.000,0.0272,0.0257,0.0882,0.0795,9772756,119632.0,
HU,2019-06 ,1517.765,268.159,3421.675,511.474,2399.541,0.21315493254751636,381.000,799.000,133.000,,2147.000,0.0272,0.0257,0.0882,0.0795,9772756,162286.0,
HU,2019-07 ,1342.828,535.184,3426.320,673.054,2863.443,0.2350506016707858,418.000,937.000,144.000,,2137.000,0.0263,0.0218,0.0864,0.0771,9772756,198198.0,
HU,2019-08 ,1623.190,621.877,3395.462,689.213,2649.736,0.26010628983415707,450.000,921.000,140.000,,1986.000,0.0263,0.0218,0.0864,0.0771,9772756,227374.0,
HU,2019-09 ,1735.296,838.820,3271.074,748.143,2599.982,0.2877492998028448,537.000,965.000,127.000,,1894.000,0.0263,0.0218,0.0864,0.0771,9772756,247321.0,
HU,2019-10 ,1648.740,1024.895,3467.562,931.279,3108.019,0.29963748612862406,809.000,700.000,121.000,,1477.000,0.0263,0.0218,0.0864,0.0771,9772756,250757.0,
HU,2019-11 ,1371.468,438.819,3456.359,807.370,2802.695,0.28806916200300065,1029.000,579.000,145.000,,1457.000,0.0263,0.0218,0.0864,0.0771,9772756,250546.0,
HU,2019-12 ,1526.715,549.464,3510.409,821.283,2863.3689999999997,0.28682401744239044,1379.000,690.000,153.000,,1809.000,0.0263,0.0218,0.0864,0.0771,9772756,246415.0,
HU,2020-01 ,1924.731,748.447,3869.324,995.843,3030.972,0.3285556580529282,1665.537,574.000,155.000,0.537,1038.000,0.0251,0.0199,0.0812,0.0762,9769526,205907.0,
HU,2020-02 ,1908.548,775.811,3508.575,935.806,2663.349,0.3513643912232306,1248.000,730.000,140.000,0.488,1283.000,0.0251,0.0199,0.0812,0.0762,9769526,184414.0,
HU,2020-03 ,1618.126,600.774,3582.640,712.427,2842.0,0.25067804363124563,1129.608,765.000,149.000,0.554,1386.000,0.0251,0.0199,0.0812,0.0762,9769526,170548.0,
HU,2020-04 ,1245.418,586.914,3009.901,475.988,2577.458,0.18467342629831407,698.505,774.000,143.000,0.505,1494.000,0.0251,0.0199,0.0812,0.0762,9769526,176942.0,
HU,2020-05 ,1542.554,708.963,3063.060,456.231,2457.267,0.18566602652459013,521.507,277.000,138.000,0.507,945.000,0.0251,0.0199,0.0812,0.0762,9769526,187985.0,
HU,2020-06 ,1437.554,494.200,3135.956,605.291,2413.233,0.2508216156500429,436.483,360.000,134.000,0.483,939.000,0.0251,0.0199,0.0812,0.0762,9769526,198680.0,
HU,2020-07 ,1527.340,682.189,3428.073,670.028,2824.3780000000006,0.2372302857478708,460.503,349.000,135.000,0.503,1158.000,0.0243,0.0178,0.0794,0.0781,9769526,217405.0,
HU,2020-08 ,1519.732,471.378,3325.760,681.670,2516.785,0.2708495163472446,437.391,289.000,140.000,0.391,1077.000,0.0243,0.0178,0.0794,0.0781,9769526,236410.0,
HU,2020-09 ,1347.587,623.688,3325.597,694.085,2830.51,0.24521552653055456,508.424,310.000,136.000,0.424,984.000,0.0243,0.0178,0.0794,0.0781,9769526,248050.0,
HU,2020-10 ,1539.379,646.122,3591.354,774.808,2964.4359999999997,0.2613677610176101,885.435,388.000,143.000,0.435,1108.000,0.0243,0.0178,0.0794,0.0781,9769526,247170.0,
HU,2020-11 ,1756.651,570.423,3679.220,976.283,2774.2690000000002,0.35190639408074703,1240.511,417.000,135.000,0.511,1173.000,0.0243,0.0178,0.0794,0.0781,9769526,233692.0,
HU,2020-12 ,1808.383,589.296,3677.251,817.135,2763.626,0.295674957465301,1366.470,557.000,137.000,0.470,1133.000,0.0243,0.0178,0.0794,0.0781,9769526,208445.0,
HU,2021-01 ,1568.585,427.142,3846.333,1007.502,3016.2210000000005,0.3340279110847646,1543.542,163.000,137.000,0.542,528.000,0.0241,0.0207,0.0795,0.0752,9730772,168156.0,
HU,2021-02 ,1512.826,309.874,3567.394,760.581,2644.471,0.2876117756632612,1330.476,283.000,121.000,0.476,784.000,0.0241,0.0207,0.0795,0.0752,9730772,140761.0,
HU,2021-03 ,1501.736,477.794,3723.641,745.602,2978.566,0.25032247061169705,1231.594,160.000,134.000,0.594,947.000,0.0241,0.0207,0.0795,0.0752,9730772,128737.0,
HU,2021-04 ,1469.372,649.727,3454.278,651.253,2873.9750000000004,0.22660357170817422,953.549,59.000,125.000,0.549,982.000,0.0241,0.0207,0.0795,0.0752,9730772,132421.0,
HU,2021-05 ,1415.971,372.187,3412.801,624.199,2598.244,0.2402387920457047,634.348,28.000,130.000,0.348,970.000,0.0241,0.0207,0.0795,0.0752,9730772,149479.0,
HU,2021-06 ,1351.129,496.552,3606.310,640.801,2980.323,0.21501058777857301,426.477,42.000,119.000,0.477,900.000,0.0241,0.0207,0.0795,0.0752,9730772,170886.0,
HU,2021-07 ,1770.987,723.504,3787.025,682.603,2986.639,0.22855222877622636,445.309,20.000,125.000,0.309,698.000,0.0240,0.0458,0.0790,0.0977,9730772,184747.0,
HU,2021-08 ,1687.195,724.283,3503.523,628.753,2756.446,0.2281027816253248,442.221,9.203,117.000,0.424,658.000,0.0240,0.0458,0.0790,0.0977,9730772,197254.0,
HU,2021-09 ,1626.740,740.503,3342.197,609.508,2669.815,0.22829596807269417,472.863,3.400,116.300,0.363,576.600,0.0240,0.0458,0.0790,0.0977,9730772,205638.0,
HU,2021-10 ,2038.948,995.404,3676.135,803.450,2884.09,0.27858007205045615,948.266,70.700,129.100,0.466,486.600,0.0240,0.0458,0.0790,0.0977,9730772,190031.0,
HU,2021-11 ,2022.564,691.958,3787.299,1029.646,2708.192,0.3801968250404698,1252.490,27.500,127.300,0.490,435.400,0.0240,0.0458,0.0790,0.0977,9730772,162268.0,
HU,2021-12 ,2000.969,603.524,3949.987,1055.572,2837.1330000000003,0.37205587471577817,1551.927,104.100,120.100,0.427,482.300,0.0240,0.0458,0.0790,0.0977,9730772,121466.0,
HU,2022-01 ,2039.323,777.660,4062.719,964.161,3103.1229999999996,0.31070666551084186,1606.124,413.100,127.200,0.509,765.700,0.0229,0.0607,0.0746,0.1844,9689010,82797.0,
HU,2022-02 ,2088.988,812.555,3594.718,896.376,2589.563,0.3461495240702775,1240.082,261.600,110.900,0.482,753.900,0.0229,0.0607,0.0746,0.1844,9689010,58159.0,
HU,2022-03 ,1755.672,785.370,3897.451,845.303,3196.599,0.26443823576244624,1212.987,191.600,126.900,0.459,1002.300,0.0229,0.0607,0.0746,0.1844,9689010,47947.0,
HU,2022-04 ,1585.068,641.277,3521.139,503.322,2795.2889999999998,0.1800608094547648,847.955,101.800,119.200,0.455,894.200,0.0229,0.0607,0.0746,0.1844,9689010,50443.0,
HU,2022-05 ,1641.563,814.663,3481.904,517.820,2855.132,0.1813646444367546,432.788,72.600,125.100,0.388,1029.600,0.0229,0.0607,0.0746,0.1844,9689010,75658.0,
HU,2022-06 ,1427.775,547.932,3509.137,544.737,2826.103,0.19275199806942633,383.785,9.700,121.300,0.456,900.500,0.0229,0.0607,0.0746,0.1844,9689010,98945.0,
HU,2022-07 ,1553.927,788.146,3592.264,649.193,3038.812,0.2136338147934127,397.974,0.600,126.500,0.374,994.300,0.0275,0.1285,0.0853,0.2360,9689010,127244.0,
HU,2022-08 ,1703.129,656.798,3418.172,612.925,2586.7960000000003,0.23694369405241072,345.375,46.900,133.200,0.475,1055.900,0.0275,0.1285,0.0853,0.2360,9689010,158277.0,
HU,2022-09 ,1812.202,752.309,3255.046,601.552,2396.163,0.2510480297041562,428.805,10.000,126.900,0.405,1005.800,0.0275,0.1285,0.0853,0.2360,9689010,181583.0,
HU,2022-10 ,1945.445,1261.977,3366.026,650.218,2905.6090000000004,0.2237802815175751,545.067,28.600,132.800,0.467,1201.400,0.0275,0.1285,0.0853,0.2360,9689010,211292.0,
HU,2022-11 ,2101.674,787.314,3508.272,795.530,2423.559,0.3282486624010391,914.681,130.300,126.800,0.481,687.600,0.0275,0.1285,0.0853,0.2360,9689010,202369.0,
HU,2022-12 ,1933.767,811.819,3667.540,863.191,2789.388,0.30945533572238787,1182.236,311.600,141.000,0.536,600.900,0.0275,0.1285,0.0853,0.2360,9689010,173122.0,
HU,2023-01 ,2035.393,757.375,3720.891,708.940,2713.1679999999997,0.2612960200031845,1126.550,242.200,139.000,0.550,456.100,0.0265,0.0937,0.0914,0.2653,9599744,143032.0,
HU,2023-02 ,1768.403,688.244,3482.493,732.344,2638.886,0.27752013539046405,1091.989,164.900,126.000,0.489,506.300,0.0265,0.0937,0.0914,0.2653,,118752.0,
HU,2023-03 ,1654.118,647.205,3634.937,634.659,2861.595,0.2217850534404764,907.711,218.500,137.800,0.511,796.300,0.0265,0.0937,0.0914,0.2653,,111315.0,
HU,2023-04 ,1325.672,671.334,3298.295,449.333,2833.5860000000002,0.15857397657950031,718.394,45.500,129.600,0.494,798.200,0.0265,0.0937,0.0914,0.2653,,117810.0,
HU,2023-05 ,1460.029,530.103,3306.130,436.171,2499.775,0.17448410356932123,457.400,14.000,133.000,0.500,905.800,0.0265,0.0937,0.0914,0.2653,,140128.0,
HU,2023-06 ,1315.261,500.466,3230.182,415.460,2583.6899999999996,0.16080102489075704,381.118,59.200,131.000,0.518,934.300,0.0265,0.0937,0.0914,0.2653,,164596.0,
HU,2023-07 ,1402.000,874.000,3438.767,589.360,3104.767,0.18982422835594429,390.267,219.700,127.200,0.867,1297.000,0.0263,0.0602,0.0891,0.2255,,196664.0,
HU,2023-08 ,1343.425,793.173,3401.941,544.236,3046.678,0.1786325958962516,356.838,250.800,122.900,1.138,1241.400,,,,,,226281.0,
HU,2023-09 ,1339.509,780.105,3313.398,527.980,2934.942,0.1798945260247051,382.487,261.500,131.500,0.987,1024.600,,,,,,246027.0,
HU,2023-10 ,1833.041,1114.705,3430.325,598.853,2911.329,0.20569746668961147,578.467,283.228,142.800,1.395,917.800,,,,,,253804.0,
HU,2023-11 ,1959.451,696.512,3716.743,705.116,2675.551,0.2635404819418505,929.186,179.700,143.700,0.986,772.400,,,,,,246325.0,
HU,2023-12 ,2526.744,810.976,3895.747,673.749,2422.064,0.2781714273446119,1176.279,171.900,156.400,1.579,671.900,,,,,,226119.0,
HU,2024-01 ,2239.376,848.527,4119.219,794.696,2990.762,0.26571689756657335,1293.895,227.700,153.400,1.495,645.600,,,,,,197934.0,
HU,2024-02 ,,,,,,,886.872,186.200,138.200,1.672,657.100,,,,,,187126.0,
IE,2007-01 ,,,,,,,,,,,,,,,,,,
IE,2007-02 ,,,,,,,,,,,,,,,,,,
IE,2007-03 ,,,,,,,,,,,,,,,,,,
IE,2007-04 ,,,,,,,,,,,,,,,,,,
IE,2007-05 ,,,,,,,,,,,,,,,,,,
IE,2007-06 ,,,,,,,,,,,,,,,,,,
IE,2007-07 ,,,,,,,,,,,,0.0534,0.0249,0.169,0.1086,,,
IE,2007-08 ,,,,,,,,,,,,0.0534,0.0249,0.169,0.1086,,,
IE,2007-09 ,,,,,,,,,,,,0.0534,0.0249,0.169,0.1086,,,
IE,2007-10 ,,,,,,,,,,,,0.0534,0.0249,0.169,0.1086,,,
IE,2007-11 ,,,,,,,,,,,,0.0534,0.0249,0.169,0.1086,,,
IE,2007-12 ,,,,,,,,,,,,0.0534,0.0249,0.169,0.1086,,,
IE,2008-01 ,37.000,33.000,2656.000,,,,,,,,,0.0478,0.029,0.1559,0.1201,,1782.0,
IE,2008-02 ,69.000,18.000,2474.000,,,,,,,,,0.0478,0.029,0.1559,0.1201,,1742.0,
IE,2008-03 ,118.000,7.000,2529.000,,,,,,,,,0.0478,0.029,0.1559,0.1201,,1663.0,
IE,2008-04 ,141.000,2.000,2364.000,,,,,,,,,0.0478,0.029,0.1559,0.1201,,1703.0,
IE,2008-05 ,81.000,6.000,2230.000,,,,,,,,,0.0478,0.029,0.1559,0.1201,,1703.0,
IE,2008-06 ,31.000,43.000,2098.000,,,,,,,,,0.0478,0.029,0.1559,0.1201,,1742.0,
