country,date,Electricity import (GWh),Electricity export (GWh),Electricity available (GWh),Electricity generated from natural gas GWh,Total electricity generated GWh,Fraction of electricity generated by gas,Gas imported Mm3,Gas consumed Mm3,Gas exported Mm3,Gas from other sources Mm3,Gas produced Mm3,Total Gas Stocks (TJ/GCV),"Gas price for households, no tax €/kWh","Gas price for industries, no tax €/kWh","Electricity price for households, no tax €/kWh","Electricity price for industries, no tax €/kWh",Population,Average Temperature (°C)
NO,2011-07,7769.0,89.0,2367.0,,,,,,,,,0.0,,,0.1351,0.0618,4920305.0,14.882587365591398
NO,2011-08,8132.0,140.0,2287.0,,,,,,,,,0.0,,,0.1351,0.0618,4920305.0,13.520979838709678
NO,2011-09,8555.0,361.0,1820.0,,,,,,,,,0.0,,,0.1351,0.0618,4920305.0,10.650234722222224
NO,2011-10,10066.0,225.0,1929.0,,,,,,,,,0.0,,,0.1351,0.0618,4920305.0,5.906153225806452
NO,2011-11,10883.0,162.0,2171.0,,,,,,,,,0.0,,,0.1351,0.0618,4920305.0,3.375334722222222
NO,2011-12,12384.0,869.0,1313.0,,,,,,,,,0.0,,,0.1351,0.0618,4920305.0,-1.7181720430107523
NO,2012-01,13394.0,345.0,2229.0,,,,,,,,,0.0,,,0.1355,0.0593,4985870.0,-4.865649193548387
NO,2012-02,12604.0,261.0,1968.0,,,,,,,,,0.0,,,0.1355,0.0593,4985870.0,-4.40524856321839
NO,2012-03,11466.0,332.0,1570.0,,,,,,,,,0.0,,,0.1355,0.0593,4985870.0,1.7740067204301078
NO,2012-04,10411.0,285.0,1841.0,,,,,,,,,0.0,,,0.1355,0.0593,4985870.0,1.698351388888889
NO,2012-05,9209.0,224.0,2004.0,,,,,,,,,0.0,,,0.1355,0.0593,4985870.0,7.720288978494624
NO,2012-06,8295.0,165.0,1979.0,,,,,,,,,0.0,,,0.1355,0.0593,4985870.0,10.267808333333331
NO,2012-07,7880.0,124.0,1940.0,,,,,,,,,0.0,,,0.1266,0.0542,4985870.0,13.244211021505375
NO,2012-08,8289.0,44.0,2554.0,,,,,,,,,0.0,,,0.1266,0.0542,4985870.0,13.175508064516128
NO,2012-09,8980.0,65.0,1683.0,,,,,,,,,0.0,,,0.1266,0.0542,4985870.0,8.428369444444446
NO,2012-10,10943.0,494.0,1573.0,,,,,,,,,0.0,,,0.1266,0.0542,4985870.0,3.06750940860215
NO,2012-11,11588.0,794.0,1382.0,,,,,,,,,0.0,,,0.1266,0.0542,4985870.0,0.7117500000000001
NO,2012-12,14244.0,1028.0,1283.0,,,,,,,,,0.0,,,0.1266,0.0542,4985870.0,-7.640076612903226
NO,2013-01,14244.0,1026.0,1266.0,,,,,,,,,3859.0,,,0.1373,0.0634,5051275.0,-6.293025537634409
NO,2013-02,12446.0,1115.0,994.0,,,,,,,,,3032.0,,,0.1373,0.0634,5051275.0,-5.737450892857143
NO,2013-03,12977.0,1622.0,854.0,,,,,,,,,2481.0,,,0.1373,0.0634,5051275.0,-5.245772849462366
NO,2013-04,10798.0,1975.0,564.0,,,,,,,,,2875.0,,,0.1373,0.0634,5051275.0,1.2314541666666667
NO,2013-05,9346.0,1137.0,1370.0,,,,,,,,,985.0,,,0.1373,0.0634,5051275.0,9.251973118279569
NO,2013-06,8080.0,501.0,1678.0,,,,,,,,,2245.0,,,0.1373,0.0634,5051275.0,12.002581944444444
NO,2013-07,7894.0,286.0,1880.0,,,,,,,,,2166.0,,,0.1279,0.057,5051275.0,14.536153225806451
NO,2013-08,8218.0,111.0,1904.0,,,,,,,,,1969.0,,,0.1279,0.057,5051275.0,13.45350940860215
NO,2013-09,8786.0,285.0,1298.0,,,,,,,,,1304.0,,,0.1279,0.057,5051275.0,9.959133333333334
NO,2013-10,10491.0,639.0,925.0,,,,,,,,,1330.0,,,0.1279,0.057,5051275.0,5.414166666666667
NO,2013-11,11695.0,680.0,1097.0,,,,,,,,,3720.0,,,0.1279,0.057,5051275.0,0.6451847222222222
NO,2013-12,12436.0,759.0,1309.0,,,,,,,,,2400.0,,,0.1279,0.057,5051275.0,0.0278615591397849
NO,2014-01,13832.0,771.0,1460.0,,,,0.0,256.0,9601.0,,9896.0,3526.0,,,0.1173,0.0495,5109056.0,-5.068626344086021
NO,2014-02,11595.0,1040.0,1211.0,,,,0.0,277.0,8957.0,,9207.0,1414.0,,,0.1173,0.0495,5109056.0,-0.8781592261904763
NO,2014-03,11871.0,1091.0,1372.0,,,,0.0,300.0,10097.0,,10691.0,4707.0,,,0.1173,0.0495,5109056.0,1.028059139784946
NO,2014-04,10114.0,568.0,1881.0,,,,0.0,305.0,8619.0,,8884.0,4243.0,,,0.1173,0.0495,5109056.0,4.2553125
NO,2014-05,9301.0,189.0,1852.0,,,,0.0,222.0,8516.0,,8422.0,1022.0,,,0.1173,0.0495,5109056.0,8.36466129032258
NO,2014-06,8116.0,143.0,2248.0,,,,0.0,249.0,7097.0,,7644.0,1020.0,,,0.1173,0.0495,5109056.0,12.107026388888888
NO,2014-07,7705.0,137.0,2496.0,,,,0.0,327.0,7654.0,,8305.0,1414.0,,,0.1182,0.0507,5109056.0,17.72074059139785
NO,2014-08,8203.0,238.0,1754.0,,,,0.0,413.0,7231.0,,7774.0,3339.0,,,0.1182,0.0507,5109056.0,13.439486559139784
NO,2014-09,8697.0,283.0,2041.0,,,,0.0,309.0,7531.0,,8237.0,2250.0,,,0.1182,0.0507,5109056.0,10.9047875
NO,2014-10,10406.0,549.0,1794.0,,,,0.0,338.0,10620.0,,10843.0,3338.0,,,0.1182,0.0507,5109056.0,6.021123655913979
NO,2014-11,11480.0,530.0,2005.0,,,,0.0,184.0,9998.0,,10173.0,3017.0,,,0.1182,0.0507,5109056.0,1.0420458333333331
NO,2014-12,13272.0,807.0,1819.0,,,,0.0,351.0,10838.0,,10938.0,2389.0,,,0.1182,0.0507,5109056.0,-2.907293010752688
NO,2015-01,13462.0,912.0,2089.0,,,,0.0,302.0,10094.0,,10570.0,1213.0,,,0.1133,0.0461,5165802.0,-2.788608870967742
NO,2015-02,12015.0,811.0,1557.0,,,,0.0,303.0,9743.0,,10342.0,1059.0,,,0.1133,0.0461,5165802.0,-2.0785550595238096
NO,2015-03,12191.0,924.0,1796.0,,,,0.0,337.0,10854.0,,11200.0,3767.0,,,0.1133,0.0461,5165802.0,0.4353629032258064
NO,2015-04,10374.0,943.0,1484.0,,,,0.0,324.0,7363.0,,8168.0,1255.0,,,0.1133,0.0461,5165802.0,3.0440625
NO,2015-05,9855.0,775.0,1714.0,,,,0.0,314.0,8361.0,,9016.0,4112.0,,,0.1133,0.0461,5165802.0,5.95254435483871
NO,2015-06,8843.0,261.0,2124.0,,,,0.0,322.0,7967.0,,8609.0,3082.0,,,0.1133,0.0461,5165802.0,9.95372777777778
NO,2015-07,8361.0,447.0,1588.0,,,,9.0,449.0,8139.0,,10007.0,3208.0,,,0.0994,0.039,5165802.0,12.790255376344088
NO,2015-08,8549.0,324.0,2089.0,,,,5.0,275.0,9156.0,,9916.0,3100.0,,,0.0994,0.039,5165802.0,14.075407258064516
NO,2015-09,8943.0,272.0,2319.0,,,,0.0,435.0,9237.0,,9616.0,5369.0,,,0.0994,0.039,5165802.0,10.435055555555556
NO,2015-10,10589.0,455.0,1745.0,,,,0.0,469.0,10625.0,,10781.0,2675.0,,,0.0994,0.039,5165802.0,5.548650537634408
NO,2015-11,11673.0,534.0,1865.0,,,,0.0,400.0,10485.0,,10863.0,1179.0,,,0.0994,0.039,5165802.0,1.7861472222222223
NO,2015-12,12814.0,714.0,1643.0,,,,0.0,472.0,10773.0,,11501.0,1415.0,,,0.0994,0.039,5165802.0,0.2711572580645161
NO,2016-01,15220.0,624.0,1643.0,,,,0.0,449.0,11106.0,,11465.0,1133.0,,,0.1042,0.0444,5213985.0,-7.118555107526881
NO,2016-02,12998.0,722.0,1693.0,,,,0.0,452.0,10323.0,,10854.0,2975.0,,,0.1042,0.0444,5213985.0,-3.1194166666666665
NO,2016-03,9534.0,471.0,2108.0,,,,0.0,461.0,10870.0,,11494.0,548.0,,,0.1042,0.0444,5213985.0,0.075625
NO,2016-04,10938.0,716.0,1382.0,,,,0.0,435.0,10135.0,,10740.0,3019.0,,,0.1042,0.0444,5213985.0,2.8032430555555554
NO,2016-05,9534.0,471.0,2108.0,,,,0.0,446.0,9385.0,,9878.0,2863.0,,,0.1042,0.0444,5213985.0,9.0230188172043
NO,2016-06,8364.0,161.0,2533.0,,,,0.0,406.0,7935.0,,8469.0,2312.0,,,0.1042,0.0444,5213985.0,12.973416666666669
NO,2016-07,8146.0,206.0,2046.0,,,,0.0,433.0,8693.0,,9285.0,1177.0,,,0.113,0.0507,5213985.0,14.2038373655914
NO,2016-08,8646.0,250.0,1742.0,,,,0.0,438.0,7749.0,,8342.0,1535.0,,,0.113,0.0507,5213985.0,12.837684139784946
NO,2016-09,8768.0,157.0,1841.0,,,,0.0,370.0,6368.0,,6596.0,3096.0,,,0.113,0.0507,5213985.0,12.45928611111111
NO,2016-10,10874.0,455.0,1550.0,,,,0.0,464.0,10503.0,,11103.0,3505.0,,,0.113,0.0507,5213985.0,4.24480376344086
NO,2016-11,12599.0,777.0,1230.0,,,,0.0,465.0,10569.0,,11067.0,2560.0,,,0.113,0.0507,5213985.0,-1.2897375
NO,2016-12,12973.0,741.0,1739.0,,,,0.0,486.0,10604.0,,11073.0,981.0,,,0.113,0.0507,5213985.0,0.2609126344086021
NO,2017-01,12944.446,429.006,1837.314,223.162,15311.125,0.0145751536872698,0.0,487.0,11359.0,,11831.0,1763.0,,,0.1163,0.0486,5258317.0,-2.191408602150537
NO,2017-02,11799.788,747.828,1289.626,212.917,13156.168,0.0161838158345195,0.0,432.0,9907.0,,10383.0,2932.0,,,0.1163,0.0486,5258317.0,-3.111785714285714
NO,2017-03,12048.433,1150.276,1120.696,228.449,12811.994,0.0178308700425554,0.0,464.0,10819.0,,11381.0,3514.0,,,0.1163,0.0486,5258317.0,-0.4709905913978495
NO,2017-04,10345.456,806.497,1272.057,218.706,11537.845,0.0189555328573056,0.0,477.0,10474.0,,10848.0,2508.0,,,0.1163,0.0486,5258317.0,2.195976388888889
NO,2017-05,9110.429,450.156,1768.049,144.391,11236.769,0.0128498681427018,0.0,468.0,9440.0,,9442.0,1925.0,,,0.1163,0.0486,5258317.0,8.190967741935484
NO,2017-06,8003.852,149.981,2121.107,168.043,11067.753,0.0151831180186258,0.0,441.0,8448.0,,8912.0,3861.0,,,0.1163,0.0486,5258317.0,11.6401625
NO,2017-07,7787.181,104.636,2108.945,230.232,10624.134999999998,0.0216706583641868,0.0,477.0,10386.0,,10865.0,3546.0,,,0.1137,0.0483,5258317.0,13.476791666666667
NO,2017-08,8254.078,120.39,2187.163,224.194,11111.611,0.0201765522569139,0.0,461.0,10064.0,,10667.0,3569.0,,,0.1137,0.0483,5258317.0,12.512951612903226
NO,2017-09,8505.847,109.478,2217.933,208.307,11358.316,0.0183396024551526,0.0,449.0,9357.0,,9718.0,3347.0,,,0.1137,0.0483,5258317.0,10.29237638888889
NO,2017-10,10164.285,468.953,1908.372,220.839,12429.056,0.0177679624261086,0.0,479.0,10705.0,,11018.0,3685.0,,,0.1137,0.0483,5258317.0,5.177362903225807
NO,2017-11,11770.184,637.729,1749.165,219.013,13742.892,0.015936456460547,6.0,457.0,10776.0,,11210.0,2080.0,,,0.1137,0.0483,5258317.0,-0.1629374999999999
NO,2017-12,13144.942,925.218,1695.791,223.154,14865.499,0.015011537789616,0.0,473.0,10750.0,,11458.0,3136.0,,,0.1137,0.0483,5258317.0,-2.882399193548387
NO,2018-01,13556.642,763.297,1868.103,223.449,15628.756,0.0142972991580391,0.0,444.0,11482.0,,11613.0,3763.0,,,0.1254,0.0561,5295619.0,-4.633208333333333
NO,2018-02,12510.586,357.625,1730.675,201.951,14795.892000000002,0.01364912639265,0.0,414.0,10006.0,,10346.0,2588.0,,,0.1254,0.0561,5295619.0,-6.509163690476191
NO,2018-03,13295.926,994.117,906.71,223.259,14075.834,0.0158611560778565,0.0,444.0,10626.0,,11391.0,2978.0,,,0.1254,0.0561,5295619.0,-5.197850806451613
NO,2018-04,10525.577,1221.599,565.363,217.159,10546.764,0.0205901070698083,0.0,449.0,9969.0,,10480.0,3339.0,,,0.1254,0.0561,5295619.0,2.5773416666666664
NO,2018-05,8827.716,804.08,1272.473,,10257.896,,0.0,402.0,9247.0,,9855.0,3295.0,,,0.1254,0.0561,5295619.0,12.000456989247311
NO,2018-06,8133.601,651.282,1500.335,,9681.209000000004,,0.0,434.0,8879.0,,9605.0,3573.0,,,0.1254,0.0561,5295619.0,12.91861527777778
NO,2018-07,7794.063,622.911,1597.911,224.321,9364.253,0.0239550341068315,0.0,461.0,10384.0,,10972.0,2536.0,,,0.1382,0.0654,5295619.0,17.51134543010753
NO,2018-08,8298.578,345.527,1901.375,221.227,10544.295999999998,0.0209807273999136,0.0,424.0,9866.0,,10576.0,796.0,,,0.1382,0.0654,5295619.0,13.28392741935484
NO,2018-09,8808.029,447.228,1910.371,223.283,11197.753,0.0199399826018666,0.0,397.0,9339.0,,9235.0,1567.0,,,0.1382,0.0654,5295619.0,9.985193055555555
NO,2018-10,10595.5,330.37,1994.962,204.296,13281.22,0.0153823218047739,0.0,450.0,10482.0,,10831.0,3411.0,,,0.1382,0.0654,5295619.0,5.054372311827957
NO,2018-11,11316.174,444.289,1940.219,211.367,13665.802,0.0154668566103913,0.0,454.0,10144.0,,10488.0,3492.0,,,0.1382,0.0654,5295619.0,1.9350236111111112
NO,2018-12,13006.736,1357.399,1300.414,222.272,13805.512,0.0161002359057744,0.0,464.0,10537.0,,11023.0,2123.0,,,0.1382,0.0654,5295619.0,-2.959411290322581
NO,2019-01,13652.006,1195.071,1337.103,185.801,14706.643,0.0126338145285773,0.0,455.0,11037.0,,11474.0,3692.0,,,0.136,0.0615,5328212.0,-4.556745967741936
NO,2019-02,11636.821,1151.149,529.245,186.005,11745.182,0.0158367064895205,0.0,421.0,9767.0,,10370.0,4869.0,,,0.136,0.0615,5328212.0,-1.7737604166666667
NO,2019-03,12311.386,2088.569,379.04,214.769,11304.994,0.0189977102155029,0.0,467.0,10668.0,,11181.0,1488.0,,,0.136,0.0615,5328212.0,-1.1785537634408605
NO,2019-04,9896.451,1189.575,622.422,212.452,9995.47,0.021254828437282,0.0,459.0,9791.0,,10371.0,3307.0,,,0.136,0.0615,5328212.0,5.032580555555556
NO,2019-05,9385.548,1046.025,738.939,208.946,9810.046,0.0212991865685441,0.0,449.0,9603.0,,10074.0,4718.0,,,0.136,0.0615,5328212.0,7.126802419354839
NO,2019-06,8222.395,961.592,1209.982,200.397,9469.545,0.0211622628119936,0.0,410.0,9200.0,,9628.0,4740.0,,,0.136,0.0615,5328212.0,12.54022361111111
NO,2019-07,7917.864,421.734,1577.477,191.503,9790.416,0.0195602515766439,0.0,462.0,9277.0,,9924.0,3524.0,,,0.1264,0.0543,5328212.0,14.793713709677418
NO,2019-08,8012.73,331.91,1708.172,185.702,10101.799,0.018383062264454,0.0,457.0,7968.0,,8520.0,2250.0,,,0.1264,0.0543,5328212.0,14.305282258064516
NO,2019-09,8551.888,201.647,1769.919,181.522,10949.275,0.0165784492580558,0.0,424.0,5504.0,,6272.0,3244.0,,,0.1264,0.0543,5328212.0,9.292304166666666
NO,2019-10,10726.263,772.18,825.579,203.088,11525.717,0.0176204222262267,0.0,462.0,9306.0,,9729.0,1653.0,,,0.1264,0.0543,5328212.0,3.611395161290323
NO,2019-11,12246.701,1149.025,974.923,203.692,12867.058,0.0158305029790026,0.0,458.0,9553.0,,10379.0,2829.0,,,0.1264,0.0543,5328212.0,-1.767873611111111
NO,2019-12,12801.005,1844.648,636.412,205.63,12368.488,0.016625314266384,0.0,480.0,9630.0,,11128.0,863.0,,,0.1264,0.0543,5328212.0,-1.4412862903225807
NO,2020-01,12551.168,1067.388,946.538,210.843,13336.426,0.0158095579730281,,455.592,10557.0,,10820.9,2069.45,,,0.0954,0.0319,5367580.0,
NO,2020-02,11976.451,949.147,1088.897,198.71,12933.649,0.0153638002701325,,417.775,9593.953,,10207.213,2606.879,,,0.0954,0.0319,5367580.0,
NO,2020-03,12215.572,597.807,1735.431,204.454,14236.428,0.0143613271531313,,440.089,10513.187,,11064.13,2922.885,,,0.0954,0.0319,5367580.0,
NO,2020-04,10229.632,401.557,1974.639,203.068,12588.650999999998,0.0161310373923306,,439.416,10515.017,,9456.611,2067.466,,,0.0954,0.0319,5367580.0,
NO,2020-05,9472.772,266.95,2111.3,145.678,12107.906,0.0120316427960375,,431.587,8764.031,,8539.612,3201.804,,,0.0954,0.0319,5367580.0,
NO,2020-06,7862.932,52.308,1712.888,130.265,10572.062999999998,0.0123216254008323,,386.509,8429.836,,8696.141,1497.595,,,0.0954,0.0319,5367580.0,
NO,2020-07,8089.061,93.608,2340.682,205.758,11247.123,0.0182942784568106,,415.771,8894.665,,9797.873,3322.43,,,0.0927,0.0287,5367580.0,
NO,2020-08,8255.492,10.099,2595.321,207.647,11567.229,0.0179513174676493,,409.068,8739.197,,9204.726,1552.54,,,0.0927,0.0287,5367580.0,
NO,2020-09,8743.054,19.607,2557.766,137.342,12048.431,0.0113991606043973,,364.581,8536.397,,8594.69,1397.268,,,0.0927,0.0287,5367580.0,
NO,2020-10,10304.723,164.597,2883.948,24.696,13913.217,0.0017750028623861,,361.296,8810.966,,9266.784,1142.831,,,0.0927,0.0287,5367580.0,
NO,2020-11,11038.033,504.396,1957.516,,13359.201,,,383.334,9418.088,,9926.547,865.411,,,0.0927,0.0287,5367580.0,
NO,2020-12,12509.854,368.686,3063.362,,16218.798,,,410.058,10179.122,,10630.89,676.904,,,0.0927,0.0287,5367580.0,
NO,2021-01,14510.967,404.993,2268.997,,17451.899999999998,,0.0,408.562,10060.029,0.0,10575.176,859.701,,,0.1326,0.0596,5391369.0,
NO,2021-02,13066.898,738.124,1188.622,,14411.581,,0.0,376.001,8813.068,0.0,9297.493,736.07,,,0.1326,0.0596,5391369.0,
NO,2021-03,12306.122,984.989,1606.207,,13789.716,,0.0,410.412,9654.428,0.0,10199.77,600.245,,,0.1326,0.0596,5391369.0,
NO,2021-04,10823.771,1029.114,1841.313,,12427.141,,0.0,382.296,8983.059,0.0,9697.154,4366.965,,,0.1326,0.0596,5391369.0,
NO,2021-05,9806.074,792.174,2224.83,,12079.885,,0.0,347.406,7718.516,0.0,8694.641,4288.713,,,0.1326,0.0596,5391369.0,
NO,2021-06,8210.924,380.077,2672.725,,11426.466,,8.617,354.238,7721.024,0.0,8135.692,375.777,,,0.1326,0.0596,5391369.0,
NO,2021-07,8110.736,351.895,2587.24,,11050.844,,2.667,414.517,9476.185,0.0,9932.758,363.414,,,0.1752,0.1001,5391369.0,
NO,2021-08,8558.259,587.506,1771.055,,10398.598,,8.851,390.867,9248.772,0.0,9755.076,354.208,,,0.1752,0.1001,5391369.0,
NO,2021-09,8788.004,419.531,2163.714,,11234.853,,3.065,349.081,8744.363,0.0,9190.565,346.865,,,0.1752,0.1001,5391369.0,
NO,2021-10,10256.492,979.048,2238.711,,12359.482,,5.454,379.034,10343.004,0.0,10798.95,337.528,,,0.1752,0.1001,5391369.0,
NO,2021-11,11488.482,671.276,2681.304,,14420.056,,4.827,365.298,9223.164,0.0,10696.79,328.868,,,0.1752,0.1001,5391369.0,
NO,2021-12,13369.253,896.342,2574.178,,16042.237,,3.567,373.951,10636.911,0.0,11325.67,3564.738,,,0.1752,0.1001,5391369.0,
NO,2022-01,12908.167,1166.6,2381.784,,15079.225,,1.978,388.787,10288.526,0.0,10970.26,3463.528,,,0.2005,0.1258,5425270.0,
NO,2022-02,11694.41,1465.082,1911.648,,12949.406,,5.924,361.15,9432.922,0.0,10042.92,3375.709,,,0.2005,0.1258,5425270.0,
NO,2022-03,11588.328,884.042,3006.611,,14614.699,,5.062,375.562,10126.178,0.0,10794.35,3266.526,,,0.2005,0.1258,5425270.0,
NO,2022-04,10315.627,1559.885,1691.145,,11140.841,,10.907,362.351,9551.692,0.0,10168.26,2786.237,,,0.2005,0.1258,5425270.0,
NO,2022-05,9401.007,1067.657,1653.845,,10783.816,,9.93,349.487,9762.987,0.0,10327.289,2293.603,,,0.2005,0.1258,5425270.0,
NO,2022-06,8289.296,451.054,2671.716,,11479.726,,2.036,347.07,9179.088,0.0,10225.193,1350.618,,,0.2005,0.1258,5425270.0,
NO,2022-07,8221.027,865.579,2303.36,,10663.899,,7.363,402.451,10257.664,0.0,11185.199,1832.99,,,0.2751,0.189,5425270.0,
NO,2022-08,8387.131,801.226,2110.405,,10462.504,,3.152,398.415,10792.976,,11004.192,3336.196,,,0.2751,0.189,5425270.0,
NO,2022-09,8618.905,1666.248,973.819,,8578.986,,0.697,331.409,8479.935,0.0,9344.13,1350.827,,,0.2751,0.189,5425270.0,
NO,2022-10,9907.692,1444.875,1569.369,,11018.54,,0.931,371.894,10285.807,0.0,11118.612,4799.392,,,0.2751,0.189,5425270.0,
NO,2022-11,10555.869,466.521,3193.528,,14326.777,,13.177,365.423,9804.695,0.0,10631.952,2367.374,,,0.2751,0.189,5425270.0,
NO,2022-12,12974.233,1419.737,2324.35,,14856.525,,6.647,385.238,10301.301,0.0,11468.34,3375.543,,,0.2751,0.189,5425270.0,
NO,2023-01,12731.303,1659.558,2131.038,,14146.398,,0.278,380.99,10057.792,0.0,11358.645,1340.17,,,0.1683,0.0951,5488984.0,
NO,2023-02,11072.008,873.2,2687.484,,13788.388,,16.9,349.761,9202.231,0.0,10194.286,4030.048,,,0.1683,0.0951,,
NO,2023-03,12488.414,1378.306,2289.152,,14306.15,,12.806,360.803,10129.63,0.0,11216.504,2456.984,,,0.1683,0.0951,,
NO,2023-04,10095.137,1256.454,2403.331,,12003.407,,9.976,358.253,9970.676,0.0,10495.415,3495.734,,,0.1683,0.0951,,
NO,2023-05,9071.954,1243.847,2332.865,,11122.716,,3.11,333.894,8700.622,0.0,8786.824,3114.349,,,0.1683,0.0951,,
NO,2023-06,7919.383,507.234,2870.527,,11333.217,,6.716,309.693,7108.773,0.0,7775.742,2468.875,,,0.1683,0.0951,,
NO,2023-07,7889.501,724.891,3207.439,,11480.244,,7.128,365.684,9733.048,0.0,10304.091,1138.491,,,0.1521,0.0633,,
NO,2023-08,8283.447,500.776,3542.87,,12198.709,,9.147,754.651,9591.787,0.0,9979.789,5422.64,,,,,,
NO,2023-09,8327.813,473.106,3248.891,,12003.887,,4.425,681.657,5897.046,0.0,6203.543,2677.253,,,,,,
NO,2023-10,10820.269,970.942,2516.296,,13364.535,,6.923,729.078,10140.201,0.0,10465.506,3442.415,,,,,,
NO,2023-11,12413.898,1294.365,2250.925,,14283.444,,12.408,733.036,10727.888,0.0,11227.525,3501.007,,,,,,
NO,2023-12,13890.783,2336.63,1497.177,,13964.652,,12.773,754.356,11773.919,0.0,12166.439,3180.319,,,,,,
NO,2024-01,14449.168,1680.221,1927.421,,15629.119,,10.195,762.482,11290.947,0.0,12067.917,4309.548,,,,,,
NO,2024-02,,,,,,,,,,,,,,,,,,
PL,2007-01,,,,,,,,,,,,,,,,,,
PL,2007-02,,,,,,,,,,,,,,,,,,
PL,2007-03,,,,,,,,,,,,,,,,,,
PL,2007-04,,,,,,,,,,,,,,,,,,
PL,2007-05,,,,,,,,,,,,,,,,,,
PL,2007-06,,,,,,,,,,,,,,,,,,
PL,2007-07,,,,,,,,,,,,,0.0329,0.0226,0.1069,0.0626,,
PL,2007-08,,,,,,,,,,,,,0.0329,0.0226,0.1069,0.0626,,
PL,2007-09,,,,,,,,,,,,,0.0329,0.0226,0.1069,0.0626,,
PL,2007-10,,,,,,,,,,,,,0.0329,0.0226,0.1069,0.0626,,
PL,2007-11,,,,,,,,,,,,,0.0329,0.0226,0.1069,0.0626,,
PL,2007-12,,,,,,,,,,,,,0.0329,0.0226,0.1069,0.0626,,
PL,2008-01,12980.0,1008.0,1197.0,,,,,,,,,52119.0,0.0341,0.0267,0.0965,0.0768,,-0.2313185483870967
PL,2008-02,11842.0,962.0,1093.0,,,,,,,,,44081.0,0.0341,0.0267,0.0965,0.0768,,1.92371551724138
PL,2008-03,11969.0,950.0,884.0,,,,,,,,,33584.0,0.0341,0.0267,0.0965,0.0768,,2.9951155913978496
PL,2008-04,11270.0,699.0,690.0,,,,,,,,,36418.0,0.0341,0.0267,0.0965,0.0768,,8.297605555555556
PL,2008-05,10692.0,583.0,587.0,,,,,,,,,50314.0,0.0341,0.0267,0.0965,0.0768,,13.324819892473116
PL,2008-06,10525.0,449.0,634.0,,,,,,,,,62063.0,0.0341,0.0267,0.0965,0.0768,,18.085215277777777
PL,2008-07,10860.0,702.0,782.0,,,,,,,,,70570.0,0.0422,0.0298,0.1005,0.0738,,19.397538978494623
PL,2008-08,10778.0,532.0,612.0,,,,,,,,,77537.0,0.0422,0.0298,0.1005,0.0738,,19.041543010752687
PL,2008-09,11205.0,582.0,597.0,,,,,,,,,79899.0,0.0422,0.0298,0.1005,0.0738,,12.98665
PL,2008-10,12045.0,781.0,861.0,,,,,,,,,81968.0,0.0422,0.0298,0.1005,0.0738,,9.18740322580645
PL,2008-11,11616.0,703.0,865.0,,,,,,,,,79220.0,0.0422,0.0298,0.1005,0.0738,,4.3503
PL,2008-12,12046.0,530.0,902.0,,,,,,,,,74030.0,0.0422,0.0298,0.1005,0.0738,,-0.2169395161290322
PL,2009-01,12625.0,891.0,1195.0,,,,,,,,,58298.0,0.0319,0.0249,0.0883,0.0761,38135876.0,-4.244729838709677
PL,2009-02,11176.0,654.0,942.0,,,,,,,,,47226.0,0.0319,0.0249,0.0883,0.0761,38135876.0,-2.1186473214285715
PL,2009-03,11742.0,459.0,926.0,,,,,,,,,36045.0,0.0319,0.0249,0.0883,0.0761,38135876.0,1.8965860215053765
PL,2009-04,10216.0,241.0,490.0,,,,,,,,,39362.0,0.0319,0.0249,0.0883,0.0761,38135876.0,10.316506944444445
PL,2009-05,10147.0,484.0,445.0,,,,,,,,,43217.0,0.0319,0.0249,0.0883,0.0761,38135876.0,13.165920698924731
PL,2009-06,9938.0,476.0,522.0,,,,,,,,,50843.0,0.0319,0.0249,0.0883,0.0761,38135876.0,15.82245138888889
PL,2009-07,10499.0,690.0,687.0,,,,,,,,,57494.0,0.0377,0.0256,0.101,0.0794,38135876.0,19.57406586021505
PL,2009-08,10433.0,578.0,581.0,,,,,,,,,65302.0,0.0377,0.0256,0.101,0.0794,38135876.0,19.060346774193548
PL,2009-09,10659.0,722.0,859.0,,,,,,,,,72496.0,0.0377,0.0256,0.101,0.0794,38135876.0,15.586077777777778
PL,2009-10,11969.0,716.0,947.0,,,,,,,,,70459.0,0.0377,0.0256,0.101,0.0794,38135876.0,6.606774193548387
PL,2009-11,11747.0,804.0,1047.0,,,,,,,,,66239.0,0.0377,0.0256,0.101,0.0794,38135876.0,4.5489291666666665
PL,2009-12,12642.0,688.0,954.0,,,,,,,,,51915.0,0.0377,0.0256,0.101,0.0794,38135876.0,-1.983034946236559
PL,2010-01,13085.0,581.0,746.0,,,,,,,,,32912.0,0.0348,0.0266,0.1049,0.0803,38022869.0,-10.38509811827957
PL,2010-02,11531.0,586.0,920.0,,,,,,,,,24344.0,0.0348,0.0266,0.1049,0.0803,38022869.0,-4.19721875
PL,2010-03,12210.0,648.0,806.0,,,,,,,,,22536.0,0.0348,0.0266,0.1049,0.0803,38022869.0,2.2041720430107525
PL,2010-04,10791.0,681.0,631.0,,,,,,,,,28564.0,0.0348,0.0266,0.1049,0.0803,38022869.0,7.891799999999999
PL,2010-05,11020.0,620.0,475.0,,,,,,,,,38934.0,0.0348,0.0266,0.1049,0.0803,38022869.0,12.34226612903226
